00251615-v	eboluzionatu, garatu
00251780-n	garbiketa
00252019-v	garatu, hazi
00252020-n	hautsak_kentze
00252307-n	eskobatze, errazketa, erratzatze, errazte
00252430-n	garbiketa, purga
00252662-n	purga
00252894-n	garbikuntza, arazketa
00253270-n	garbiketa, arazketa
00253395-n	katarsi
00253761-v	garatu, hazi
00253919-n	esterilizazio
00254150-v	inkubatu
00254166-n	pasteurizazio
00254298-v	ematu, eztitu, gozatu, leundu
00254415-n	higiene
00254672-v	ematu, eztitu, gozatu, leundu
00254769-n	bizar-mozte, bizar-egite
00254867-v	belaxkatu, beratu, bigundu
00254922-n	burusoiltze
00255214-n	garbitze, bainatze
00255389-v	leundu
00255710-n	garbiketa
00256117-v	haizatu, hanpatu, hantu, puztu
00256309-n	uretan_garbitze, xaboia-kentze
00256407-n	distiratze
00256501-n	bustitze, beratze
00256507-v	zabaldu
00256620-n	arrabotaketa
00256746-n	orrazketa
00256961-n	orrazketa
00257115-n	xanpu
00257580-n	dutxa
00257650-v	handitu, puztu
00257770-n	bainu
00257969-n	bainu_apartsu
00258109-v	tantak_isuri, tantak_jario
00258695-n	igurtzialdi, igurtzi
00258854-n	zuzenketa
00258857-v	hondatu, kalte_egin, kaltetu, puskatu
00259544-n	ordain, ordainketa, ordainsari
00259643-n	ordain, ordainsari
00259927-v	atsekabetu, nahigabetu, samindu
00260311-v	atsekabetu
00260494-n	hobekuntza, perfekzio
00260622-n	erreforma
00260648-v	konpondu
00261029-n	hobekuntza, hobealdi
00261604-n	apaintze, edertze
00262249-n	dekorazio, apaindura
00262596-n	dotoretze, apaintze
00262703-v	adabakia_jarri
00262743-n	edertze, apaindura
00263000-n	apainketa, txukunketa
00263231-v	atera, irten
00263272-n	irudikatze
00263353-n	tatuaje
00263642-n	markatze
00264034-v	puztu
00264088-n	marraketa
00264192-n	garbitze, argitze
00264366-n	aberaste, aberasketa
00264386-v	hedatu, zabaldu
00264529-n	indartze, errefortzu, sendotze
00264705-v	airea_kendu, hustu
00264775-n	gizatiartze
00264875-v	azidotu
00264913-n	eraberritze, eguneratze, modernizazio
00265119-n	eraberritze, berriztatze, berrikuntza
00265992-n	handitze, aberaste, areagotze
00266149-n	hobekuntza, gorakada
00266645-n	aireztatze, aireztapen
00266798-v	ionizatu
00266806-n	konponketa
00267217-n	pasaratze
00267349-n	petatxu, adabaki
00267522-n	mantenimendu
00267855-v	jaitsi
00268112-n	doikuntzak_egite, doikuntza
00268557-n	berrezarpen
00269258-n	berregite
00270186-n	berreraiketa
00270275-n	itzulketa, lehengoratze
00270561-v	osatu, sendatu
00270800-n	entrenatze
00270826-v	egonkortu
00271155-n	rock-saio
00271263-n	degradazio
00271711-v	ezegonkortu
00271946-v	egonkortu
00272177-v	ezegonkortu
00272448-n	okerbideratze, galtze, galbideratze
00272713-n	etsipen, desohore
00272878-n	ahultze, moteltze, indargabetze
00273449-n	irain, apalkuntza, laido
00273601-n	beherapen
00273877-n	argitze, zuriketa
00273963-v	herdoildu, ugertu
00274009-n	lixibatze
00274283-v	jan
00274437-n	iluntze
00274707-n	dekolorazio
00274724-v	higatu
00274941-n	koloratze, kolorazio
00275151-n	tindatze
00275424-n	tindatze
00275572-n	tindatze
00275607-v	erregulatu
00275843-v	atondu, garbitu, txukundu
00276620-n	lohitze, zikintze
00276813-n	zikintasun, lohitze
00276987-n	kutsadura, poluzio
00277376-n	bustidura
00277569-n	murgiltze, urperatze
00277811-n	bustialdi, blaitze
00277935-v	tentetu, zutitu
00278040-n	bustitze, hezetze
00278221-n	ziliporta, zipriztin
00278403-n	bustialdi, ureztatze
00278555-n	zipriztintze, bustialdi
00278810-n	mastekatze
00279235-n	mastekatze
00279674-n	hosto-galtze, defoliazio
00279835-n	lekualdaketa
00280301-v	zuritu
00280532-v	belztu
00280853-n	hurbilketa, hurbiltze, gerturatze
00281132-n	sarbide
00281291-n	atzeko_ate
00281913-v	brontzeztatu
00282050-n	aurrerapen, aurrerapauso
00282485-n	aurrerakada, bultzaldi
00282613-n	jardunbide, jardun, karrera
00282652-v	zilarreztatu
00282840-n	martxa
00283090-v	tindatu
00283127-n	bidaiatze, lokomozio
00283568-n	ibilaldi, paseo
00283911-v	koloratu, koloreztatu
00284101-n	buelta, ostera
00284798-n	ibilaldi, paseo
00285088-v	purpuraz_tindatu
00285141-n	sonanbulismo
00285557-n	pauso, urrats, oinkada
00286008-v	koloratu
00286240-n	pauso_arin
00286497-n	ibilera
00286605-v	koloratu, tindatu
00286756-n	herrentasun
00286928-v	tindatu
00286957-n	ibilera
00287142-n	ibilkera
00287276-n	ibilera_azkar
00287561-n	trosta
00288486-n	lauhazka
00288671-n	arrapalada
00288970-n	bidaldi
00289031-v	gorritu
00289297-v	purpuraz_tindatu
00289388-n	kulunka, zabu, zurdunpa
00289532-v	urdindu
00289659-n	balantza
00289840-v	beilegitu, horizkatu, larutu
00290015-n	tinko_ibiltze
00290125-n	harropuzkeria, harro_ibiltze
00290276-n	bat-bateko_aurrerapen
00290406-n	ipurkoloka_ibiltze
00290579-n	martxa
00291663-n	paseo
00291873-v	argi_egin, argi_eman, argitu, argiztatu
00292125-n	isilka_ibiltze
00292599-n	ostera, sartu-atera, buelta
00292672-v	birrindu, deboilatu, hondatu, suntsitu, txikitu
00292712-n	arrastaka_ibiltze
00292877-v	laburbildu, laburrago_egin, laburtu
00293141-v	apaindu, dotoretu, edertu
00293657-n	ibilaldi
00293916-n	korrikaldi, lasterraldi
00293977-v	apaindu, edertu, jantzi
00294190-n	footing_egite
00294245-v	loratu
00294452-n	lasterraldi_azkar, esprint
00294868-n	narraste, herrestatze
00295172-n	itzuli, itzulbira, bira, buelta
00296263-n	zirkumnabigazio
00296478-n	erromesaldi, pelegrinaia
00296585-n	konpartsa, prozesio
00297062-n	inguruan_ibiltze
00297404-n	noraezean_ibiltze
00297532-n	ibilaldi, zeharkaldi
00297657-n	ibia_igarotze
00298161-n	turismo
00298420-v	intonatu, tonua_eman
00298497-n	gidatze, automobilismo
00299217-n	ekitazio, zaldiketa
00300441-n	hegaldi
00300761-v	gaitu
00301192-n	hegaldi
00301544-v	egokitu, moldatu
00301728-n	barne-hegaldi
00301857-n	nazioarteko_hegaldi
00302001-n	zuzeneko_hegaldi
00302130-v	azpiratu, menperatu
00302394-n	hegaldi
00302861-n	aireko_akrobazia, akrobazia
00303297-n	aireko_desfile
00303465-v	hedatu, zabaldu
00303495-n	planeagailu
00303661-v	hedatu, zabaldu
00303849-n	parakaidismo
00304422-v	estutu
00305005-n	lurreratze
00305109-v	estutu
00305153-n	lurreratze
00305537-v	dilatatu, zabaldu
00305980-n	itsasoratze
00306017-v	bat_batean_ireki, tpustean_ireki, eztanda_egin, lehertu
00306102-n	aireratze
00306210-n	biraketa
00306426-n	bidaia
00306539-v	lehertu
00306900-n	etapa
00307176-n	luze
00307568-v	erupzio_egin, lehertu
00308279-n	odisea
00308370-n	irtenaldi, irteera
00308779-n	joan-etorri
00309011-n	joan-etorri, ostera
00309115-n	itsas-bidaia
00309310-v	lehertu
00309647-n	espedizio
00309906-n	safari
00310347-n	bidaldi, ibilaldi, txango
00310386-v	aurrera_egin, hazi
00310433-a	xehe
00310516-n	ibilaldi_luze, txango
00310635-v	ugaritu
00310666-n	bira
00311113-v	ikusgaitz_bihurtu, ikusgaitz_egin, ikustezin_bihurtu, ikustezin_egin, itxuragabetu, lausotu
00311338-v	ezabatu, kendu
00311559-v	ilundu
00311687-n	erromesaldi
00311809-n	irtenaldi, ibilaldi, txango
00312266-n	ostera, buelta, paseo
00312380-v	goibeldu, ilundu
00312691-n	bide
00312784-n	itsas_bidaia, zeharkaldi
00312815-v	alaitu, alegeratu, bizitu
00312932-n	itsas_bidaia, haize-oihal, gurutzaldi
00312990-v	lausotu
00313171-v	ixarratu, jorratu, saratu, txaplatu
00313245-n	zeharkaldi, gurutzaldi
00313464-v	ahuldu, ilundu
00313585-v	ahuldu, ilundu
00313806-n	itsasoratze, itsasaldi
00314094-n	haizealdi
00314395-n	norabide-aldaketa
00314469-n	itsasketa, nabigazio
00315020-v	balioa_galarazi, depreziatu
00315307-n	kabotaje
00315390-n	itsasaldi
00315605-v	balioa_handitu, balioa_igoarazi
00315986-n	eramate, lekualdaketa
00316195-v	balioa_igo, birbaloratu
00316494-v	laburtu, moztu
00316768-v	laburtu, moztu, txikiagotu
00316989-n	elkargune, lotune
00317207-n	banatze, banaketa
00317468-v	handiagotu, zabaldu
00317594-n	gidatze, eramate
00317888-v	luzatu
00317917-n	igortze, bidaltze
00318035-n	emate, entregatze
00318567-n	helarazte
00318735-n	eramate, eramanaldi
00318816-v	handiagotu, luzatu, zabaldu
00319312-n	paketatze
00319886-v	erre
00320246-v	gainerre
00320284-n	bilaketa, miaketa
00320625-n	ehiza
00320681-v	bete
00320852-n	txertatze
00321486-v	bigungarria_jarri
00321731-n	instilazio
00321956-n	biltze, sartze
00322151-v	erre, xigortu
00322228-n	biltze, paketatze
00322559-v	janaria_gutxi_egosi
00322634-n	injekzio
00322847-v	janaria_egin, janaria_preztatu, kozinatu
00323532-n	infusio
00323571-v	gehiegi_erre
00323856-v	erregosi
00324056-n	transfusio
00324233-n	perfusio
00324384-n	gorapen, igoera
00324427-v	egosi, irakin
00324560-v	erre
00324806-v	erre
00324834-n	bultzada
00325110-n	igoaldi, eskalada
00325208-v	sueztitu
00325328-v	frijitu
00325502-n	igoaldi_neketsu
00325785-n	alpinismo, mendizaletasun
00326291-n	hegaldi_zut
00326440-n	jaitsiera
00326677-n	beheratze_zorrotz
00326773-v	erre
00327033-n	erorketa
00327362-v	infusioa_prestatu
00327366-n	jauspen, erorketa, erorialdi
00327510-n	jauspen, erorketa, erorialdi
00327683-n	berakada
00327824-n	zabu
00328015-n	itzulera, buelta
00328128-v	egosi
00328230-n	birsartze
00328502-n	irristada, labainketa, txirristada
00328802-v	sardetu, adarkatu
00329031-n	irristada, larrapastada
00329227-n	emari, etorri
00329495-v	dfsd
00329619-n	jario, isuri, laprandura
00329817-v	bitan_adarkatu, bitan_banatu
00329819-n	uholde
00329943-n	jario, turrusta
00330035-n	moteltasun
00330457-n	bizkortze, azelerazio
00331082-v	birrindu, txikitu, xehatu, zehatu
00331102-n	birlandatze
00331655-n	desplazamendu
00331950-n	mugimendu
00332154-v	birrindu, hautsi, suntsitu, txikitu
00333366-n	astintze
00333758-v	apurtu, birrindu, hautsi, lehertu, txikitu
00333829-n	zalaparta, iskanbila, kalapita, istilu
00334186-v	apurtu, erdibitu, hautsi, kraskatu, puskatu, zatikatu, zatitu
00334509-n	imintzio, keinu
00334935-n	bultzada
00334996-v	apurtu, hautsi, zatikatu, zatitu
00335384-n	makurtze
00335653-n	gainazpiketa
00335814-n	iraulketa
00335923-v	apurtu, birrindu, hautsi, puskatu, txikitu, xehatu
00335988-n	astindu, astinaldi
00336260-v	apurtu, hautsi, puskatu
00336430-n	buru-agur
00336654-n	bizkar-makur
00336805-n	ostikada, ostiko
00337065-v	apurtu, hautsi, karrask_egin, kraskatu, lehertu, puskatu
00337078-n	belaunikatze
00337210-n	alboratze
00337234-v	arrailatu, arrakalatu, pitzatu, zartatu
00337903-v	ezpal_egin, ezpaldu, ezpaletan_zatitu
00338071-v	zatikatu, zatitu
00338641-n	irekitze, zabaltze
00338821-n	berrantolaketa
00339085-v	birrindu, suntsitu, txikitu, zanpatu, zapaldu
00339464-v	gertatu, jazo, pasatu
00339646-n	trukatze
00339776-n	alderanzketa
00339934-v	agitu, gertatu, izan, jazo, pasatu
00340192-n	aurreratze
00340463-n	nahaste
00340662-n	berriz_nahaste
00340989-n	jirabira, biraketa
00341109-n	ahuspezte
00341243-n	zabaltze, luzatze
00341422-v	bat_batean_hasi, behingoan_hasi, berehalakoan_hasi
00341548-n	etzate
00341917-v	etorri
00342028-n	biraketa
00342755-n	jirabira
00342812-v	etorri
00342980-v	garatu, gertatu
00343180-v	ezkutuan_jakinarazi, isilean_jakinarazi
00343249-n	kiribildu
00343334-v	behin_eta_berriz_jazo
00343606-n	espiral, kiribil
00343730-n	itzulipurdi
00344040-n	ixte, itxiera
00344174-v	gertatu, jazo, pasatu
00344259-n	jezarpen
00344421-n	jarrera, pose
00344643-v	gertatu, jazo, pasatu
00344886-v	ekarri
00344942-n	makurtasun
00345149-n	makurtze, okertze
00345454-n	bihurdura, okertze
00345641-n	buelta, bira
00345761-v	-i_ekin, -i_eman, hasi, hasiera_eman
00345926-n	dardara
00346095-n	bolada
00346532-n	jira, bira, biratze, jiratze, buelta
00346693-n	biraketa, bira
00346936-n	bira_erdi
00347180-n	astindu, astinaldi
00347490-n	eragite
00347652-n	astinaldi, eragite
00348008-n	alboratze
00348312-n	iraulketa, gainazpikaldi
00348571-n	keinakada
00348746-v	-i_ekin, -i_eman, hasi, hasiera_eman
00348801-n	hotzikara, dardara, ikara
00349080-n	zutikortasun
00349213-n	hankalepo_jartze
00349369-n	kolpe
00349705-n	astindu, astinaldi
00350030-n	itzulbira, biraketa
00350104-v	berriz_hasi
00350380-n	digresio, desbideraketa
00351334-n	norabidez_aldatze, norabide_aldaketa
00351638-n	lerma, murrizketa
00351824-v	amaitu, bukatu, eten
00352826-v	amaitu, bukatu, burutu
00353249-n	gutxitze, urritze
00353469-n	gutxiagotze
00353992-n	debaluazio, baliogutxitze
00354583-n	arintze, leuntze
00354845-v	-enak_egin, akabatu, hil
00354884-n	arintze, lasaitze
00355038-v	akabatu, garbitu, hil
00355420-n	baretze, lasaitze
00355670-v	karrask_egin, klask_egin, klaskatu, kraskatu
00355691-n	liberalizazio
00356199-n	gutxitze, urritze
00356367-n	kontsumitze, xahutze, kontsumo
00356621-n	ahitze
00356649-v	berdindu, lautu
00356790-n	konpresio, trinkotze
00356954-v	bihurritu, gilbortu, konkortu, okertu, sabeldu
00357023-n	estutze
00357275-n	atximur
00357332-v	ernamuindu, erne, hozitu
00357451-n	deskonpresio
00357680-n	kondentsazio
00357906-n	nahaspilatze, korapilo, loditze
00357998-v	jaio
00358089-n	zimurtze, zapaltze, estutze
00358290-n	haustutze
00358431-v	bizia_galdu, hil
00358702-n	botatze, kanporatze
00358931-n	laburketa, mozketa
00359135-n	laburpen, laburtze
00359238-n	ebakitze, mozte
00359511-v	ito
00359614-n	mozketa
00359903-n	murrizte, mozte
00360143-n	kimatze
00360242-n	mozte
00360485-n	gutxiagotze, txikiagotze
00360501-v	ito
00360757-n	kenketa
00360932-v	jaio
00361795-n	igurtzi, higatze
00361932-n	deflazio
00362103-n	deskontu, beherapen
00362128-v	karabilkatu, kiribildu
00362348-v	bertan_behera_utzi, eten, geldiarazi, moztu
00362355-n	ahultze
00362546-n	ihartze, zimeltze
00362659-n	disolbatze, diluzio
00363052-n	mozketa
00363260-n	igotze, igoera, gorakada, gehikuntza
00363788-n	gehitze, eranste, batutze
00364064-v	eten, geldiarazi, moztu
00364440-n	garestitze, balioa_handitze
00364600-n	prezio-jaiste, balio-galera
00364868-v	kondentsatu
00365012-n	fluorazio
00365231-n	gehiagotze, handiagotze
00365329-n	gehitze
00365709-n	handiagotze, luzatze, zabaltze
00365995-n	zabaltze, zabalketa
00366317-n	distentsio
00366521-n	hedapen, handiagotze
00366858-v	lainoztatu, langartu, lurrindu
00367280-n	haizatze, puzte
00367427-n	handitze
00367552-n	nabarmentze, handizkatze
00367685-v	bateratu, batu, atxiki, bat_egin
00367768-n	hedapen
00367976-n	hedatze, zabaltze
00368367-v	gatzatu, gogortu, koagulatu
00368592-n	barreiatze, sakabanatze, sakabanaketa, dispertsio
00368939-n	aerosolez_bustitze
00369138-n	barreiatze, sakabanatze, sakabanaketa
00369194-v	federatu
00369532-n	luzatze
00369628-v	ikaztu
00369802-n	txikiagotze, txikitze
00369864-v	freskatu, hoztu
00370412-v	hoztu, izoztu, jelatu
00370921-v	hormatu, izoztu, jelatu, leitu
00371051-v	hoztu
00371059-n	luzatze, zabaltze
00371264-v	berotu, epeldu
00371314-n	hedapen, zabaltze
00371487-n	handitze, gehitze, zabaltze
00372013-n	metatze, pilatze
00372226-n	metaketa, pilaketa
00372448-n	gordetze, metatze
00372607-n	biltegiratze
00372665-v	berotu, haserretu, sutan_jarri
00372958-v	berotu
00373130-n	barneraketa, barne_sartze, barne_hartze
00373250-v	berotu
00373278-n	gehitze, eranste
00373418-n	beretze
00373520-v	ikaztu
00373766-v	erre, kauterizatu
00374063-n	indartze, sendotze
00374135-v	hormatu, izoztu, jelatu
00374224-n	biziagotze, areagotze
00374668-v	irakin
00374835-n	larriagotze
00375865-v	izoztu, jelatu
00376106-v	desegin, gesaldu, urtu
00376400-n	hausketa, apurketa, haustura
00376807-v	desizoztu, urtu
00376825-n	suntsiketa, triskantza, txikizio
00376994-n	pitzadura, zartadura
00377002-v	erre
00377169-n	puskatze, txikitze
00377364-n	eztanda, leherketa
00377686-n	detonazio
00377813-n	atabal_joaldi, perkusio
00378042-v	errautsi, erre
00378069-n	erretze, erreketa
00378296-n	su-emate
00378479-n	pizte
00378521-v	erreskaldatu, kiskali, sugarrastu, zipildu
00378664-v	su_eman, sutu
00378706-n	errausketa
00378880-n	errauste, errausketa
00378985-n	konbinaketa, konbinazio
00379422-n	atxikimendu
00379440-v	errautsi, guztiz_erre, kiskali, txingartu, zipildu
00379588-n	txertaketa
00379774-v	babatu
00379993-n	oilategi, saltsa
00380083-n	nahaste, nahasteka, nahastura
00380568-n	fusio, bategite
00380696-n	nahasketa, nahaste, nahastura
00380881-n	elkartze, bateratze
00380994-n	homogeneizatze
00381601-v	aldatu, antzaldatu, bihurtu, bilakatu, itxuraldatu, transmutatu
00381680-n	elkarketa, batasun
00382109-n	koaleszentzia
00382474-n	elkartze, bategite
00382635-v	aldatu, antzaldatu, itxuraldatu
00383281-n	Eskola_Eguna
00383390-n	irekiera, irekidura
00383606-n	bereizketa, zatiketa, banaketa
00383952-n	etenaldi, eten
00384055-v	eraldatu, itxuraldatu
00384510-n	tarteratu
00384933-n	sezesio
00385501-n	elkartasun_ez
00385649-n	disjuntzio, deskonexio
00386450-n	erdibanatze
00386676-n	haustura, zisma
00387214-n	atalketa
00387424-n	xerratze
00387657-n	ebakidura, mozketa
00387897-n	ebakitxo, ebakidura, urradura
00388065-n	aiztokada, labankada
00388210-n	zatikatze
00388392-n	adarkatze, adarkadura
00388635-v	deboilatu, errautsi, hondatu, soildu, suntsitu, txikitu
00388710-n	bidegurutze
00389638-v	ahuldu, makaldu
00389992-v	ahitu, ahuldu, ilaundu, indargabetu, makaldu
00390198-n	puntuazio
00390842-v	ase, asebete
00390906-n	ateratze
00391086-n	urradura
00391293-n	urradura, urratze
00391407-n	puskatze, urratze
00391599-n	ezabapen, kentze
00392093-n	ateratze, erakartze
00392314-v	zolitu, zorroztu
00392426-v	zolitu, zorroztu
00392468-n	eratortze, desbideratze
00392588-v	zolitu, zorroztu
00392709-n	abszisio
00392848-n	erauzte, ateratze
00393161-n	garijotze
00393369-n	erauzketa
00393534-v	baxua_egin
00394485-n	deskontaminazio
00394610-n	ezabatze, ezabaketa
00394803-n	denudazio
00394813-v	bateratu, batu, elkartu, konbinatu, nahasi
00395199-n	lekualdatze, lekugabetze
00395333-n	ezabaketa, kentze
00395503-n	ezabaketa, kenketa
00395654-n	erdainkuntza
00395797-n	hustuketa
00395841-v	nahasi, nahastu
00396029-n	hustutze, isurtze
00396642-n	irakuzketa
00396997-v	galdatu, urtu
00397347-n	zentsura
00397405-v	eraitsi, erraitsi
00397576-v	desegin, deuseztu, ezereztu, suntsitu
00397760-n	ezabaketa
00398138-v	erantsi, gaineratu, gehitu
00398704-n	itxuraldaketa, eraldaketa, transformazio
00398741-v	beratu, bigundu
00399074-v	banatu, bereizi, zatitu
00399393-n	aldakuntza, birmoldaketa
00399553-v	usteldu
00399717-n	itxuraldaketa
00399788-v	magnetizatu
00400083-n	aldatze, bihurtze
00400101-v	imantazioa_kendu
00400278-n	oihaneztatze
00400449-n	baso-berritze, oihaneztapen
00401459-n	bihurketa, berrezarpen
00401639-n	gaztetze
00401783-n	freskura
00402128-n	itxuraldaketa, metamorfosi
00402308-n	itxuraldaketa, metamorfosi
00402535-n	betetze
00402671-n	asetze, asetasun
00402789-n	zurruntze, gogortze
00402951-n	sendotze, tenplaketa
00403092-n	hondamen, kalte, gaitz, gaizki
00403334-n	indargabetze
00403466-n	itxuragabetze, desitxuratze
00403783-n	zauri
00403911-n	erredura
00404058-n	irakite
00404403-n	forma-aldaketa
00404726-n	itxuragabetze, desitxuratze
00405079-v	bat_etorri, engranatu, kateatu, lotu
00405206-n	okertze
00405540-v	deszentralizatu
00406007-n	luzapen, luzatze
00406114-n	makurtze
00406365-n	biltze
00406612-n	toleste, tolestura
00406800-n	tolestura
00407090-n	nabarmentze, ateratze, irtetze
00407270-n	zabaltze, zabalketa
00407407-n	estutze
00407535-n	jarduera, ekintza
00409075-n	etxekotasun
00409483-n	operazio
00410247-n	ohitura, usadio, aztura
00411048-n	praktika
00411384-n	elkarlan, kooperazio, lankidego, lankidetza
00411717-n	formalismo
00412271-n	sinbolismo
00412449-n	modernismo
00412839-n	antropofagia, kanibalkeria
00413554-n	amerikanismo
00413674-n	ingeleskada, anglizismo
00413876-v	jendeztatu, populatu
00414071-n	germanismo
00414174-v	kolonizatu
00414790-n	betiko
00415044-v	jendeztatu, populatu
00415098-n	errutina
00415442-n	esklabutza
00416705-v	berdindu, parekatu
00416880-v	berdindu, parekatu
00417001-v	berdindu, parekatu
00417397-n	besarkada
00417596-v	gogortu, ihartu, zurrundu
00417856-v	almidoiztatu
00418025-n	tratu_txar
00418394-n	gogaitze, haserrealdi, amorrazio, sumindura
00418563-v	gogortu, ihartu, zurrundu
00418615-n	axolagabekeria, arduragabekeria, utzikeria
00418903-n	esplotazio
00419137-v	askatu, baretu, lasaitu, laxatu, liberalizatu
00419375-v	baretu, lasaitu, laxatu
00419644-n	jazarpen, zirikaldi, eraso
00419950-v	estutu, mehartu
00420132-v	estutu, luzatu, mehartu, teinkatu
00420434-v	estutu, luzatu, teinkatu
00420477-n	jazarpen, pertsekuzio
00420549-v	luzatu, teinkatu
00421047-n	menderatze, errepresio, zapalkuntza
00421210-n	pogrom
00421408-v	askatu, lasaitu, laxatu
00421437-n	tortura
00421917-v	faundu, ihartu, maskaldu, zapuztu, zimeldu
00422090-v	agertu, azaldu
00422551-n	gurutzefikapen, gurutziltzaketa
00424224-v	bat_batean_sartu, ezustean_sartu, indarka_sartu, oldarka_sartu, usatekabean_sartu
